s,a,r,sp
2,0,-21,2
2,0,10,12
2,0,-21,2
2,0,-21,2
2,0,-11,1
2,0,-21,2
2,0,-11,1
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,10,12
2,0,10,12
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-11,1
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-11,1
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-11,1
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-11,1
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,10,12
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-11,1
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,10,12
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-11,1
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,10,12
2,0,-21,2
2,0,-21,2
2,0,10,12
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-11,1
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,10,12
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-21,2
2,0,-11,1
2,0,-21,2
2,1,10,12
2,1,-11,1
2,1,10,12
2,1,-21,2
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,-21,2
2,1,-21,2
2,1,10,12
2,1,10,12
2,1,-11,1
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,-11,1
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,-21,2
2,1,10,12
2,1,10,12
2,1,-11,1
2,1,10,12
2,1,-11,1
2,1,10,12
2,1,-11,1
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,-11,1
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,-21,2
2,1,10,12
2,1,10,12
2,1,10,12
2,1,-21,2
2,1,10,12
2,1,10,12
2,1,10,12
2,1,-21,2
2,1,10,12
2,1,-21,2
2,1,10,12
2,1,10,12
2,1,-21,2
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,-21,2
2,1,-21,2
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,-11,1
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,-11,1
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,-11,1
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,-21,2
2,1,10,12
2,1,-11,1
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,-21,2
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,-21,2
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,1,-21,2
2,1,10,12
2,1,10,12
2,1,10,12
2,1,10,12
2,2,-11,1
2,2,10,12
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,10,12
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,10,12
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-21,2
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-21,2
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-21,2
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-21,2
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-21,2
2,2,-11,1
2,2,-11,1
2,2,10,12
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-21,2
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,10,12
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,10,12
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-21,2
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,2,-21,2
2,2,-11,1
2,2,-11,1
2,2,-11,1
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-11,1
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,10,12
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-11,1
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,10,12
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-11,1
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,10,12
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,10,12
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
2,3,-21,2
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-11,5
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,10,14
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,10,14
4,0,-10,4
4,0,-10,4
4,0,10,14
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-11,5
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,10,14
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-11,5
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,10,14
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,10,14
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-11,5
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,10,14
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,10,14
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,10,14
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,0,-11,5
4,0,-10,4
4,0,10,14
4,0,-10,4
4,0,-10,4
4,0,-10,4
4,1,10,14
4,1,10,14
4,1,-10,4
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,-10,4
4,1,-10,4
4,1,10,14
4,1,10,14
4,1,10,14
4,1,-11,5
4,1,10,14
4,1,10,14
4,1,10,14
4,1,-10,4
4,1,-11,5
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,-10,4
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,-10,4
4,1,10,14
4,1,-11,5
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,-10,4
4,1,10,14
4,1,10,14
4,1,-10,4
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,-10,4
4,1,10,14
4,1,-11,5
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,-11,5
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,-10,4
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,-10,4
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,1,10,14
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,10,14
4,2,-10,4
4,2,10,14
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,10,14
4,2,-10,4
4,2,10,14
4,2,-10,4
4,2,-10,4
4,2,10,14
4,2,-10,4
4,2,-10,4
4,2,-11,5
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-11,5
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-11,5
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,10,14
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-11,5
4,2,-10,4
4,2,10,14
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,10,14
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,2,-10,4
4,3,-11,5
4,3,-10,4
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,10,14
4,3,-11,5
4,3,-11,5
4,3,-10,4
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,10,14
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-10,4
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,10,14
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-10,4
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-10,4
4,3,-11,5
4,3,10,14
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-10,4
4,3,10,14
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,10,14
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-10,4
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,10,14
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-10,4
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-10,4
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,10,14
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,10,14
4,3,-11,5
4,3,-11,5
4,3,-10,4
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
4,3,-11,5
5,0,-21,5
5,0,-21,5
5,0,-21,5
5,0,-21,5
5,0,-21,5
5,0,-21,5
5,0,-21,5
5,0,-21,5
5,0,-21,5
5,0,-21,5
5,0,-21,5
5,0,-21,5
5,0,0,4
5,0,-21,5
5,0,-21,5
5,0,-21,5
5,0,-21,5
5,0,-21,5
5,0,-21,5
